var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,label
4.0,13.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.45,0.1045,0.608606557377
3.0,14.0,0.0,4.0,1.0,2.0,0.72,0.6515,0.3,0.1045,0.263319672131
11.0,14.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.35,0.0,0.232581967213
2.0,11.0,0.0,6.0,0.0,3.0,0.22,0.2273,1.0,0.1343,0.047131147541
9.0,13.0,0.0,6.0,0.0,1.0,0.74,0.6818,0.55,0.2836,0.378073770492
6.0,23.0,0.0,2.0,1.0,1.0,0.7,0.6667,0.74,0.1045,0.0645491803279
3.0,19.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.62,0.2239,0.40368852459
8.0,2.0,0.0,5.0,1.0,1.0,0.66,0.2424,0.61,0.1343,0.0184426229508
8.0,1.0,0.0,1.0,1.0,1.0,0.62,0.5606,0.88,0.0896,0.00614754098361
8.0,12.0,0.0,6.0,0.0,1.0,0.76,0.6667,0.37,0.194,0.669057377049
1.0,14.0,0.0,6.0,0.0,1.0,0.1,0.1364,0.33,0.1045,0.0758196721311
2.0,10.0,0.0,3.0,1.0,1.0,0.26,0.2273,0.41,0.3881,0.0696721311475
10.0,6.0,0.0,4.0,1.0,3.0,0.5,0.4848,0.82,0.0,0.046106557377
11.0,5.0,0.0,3.0,1.0,2.0,0.26,0.2727,0.7,0.1343,0.0389344262295
6.0,22.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.34,0.2537,0.25
10.0,11.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.37,0.1642,0.215163934426
9.0,13.0,0.0,6.0,0.0,1.0,0.62,0.6212,0.41,0.2985,0.701844262295
4.0,6.0,0.0,3.0,1.0,2.0,0.42,0.4242,0.58,0.0,0.128073770492
5.0,12.0,0.0,2.0,1.0,1.0,0.86,0.803,0.47,0.1343,0.164959016393
10.0,22.0,0.0,2.0,1.0,1.0,0.46,0.4545,0.67,0.194,0.173155737705
1.0,22.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.76,0.2985,0.135245901639
2.0,6.0,0.0,0.0,0.0,1.0,0.24,0.2121,0.52,0.3284,0.00409836065574
12.0,19.0,0.0,6.0,0.0,1.0,0.3,0.3182,0.52,0.0896,0.0245901639344
7.0,4.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.83,0.0,0.0030737704918
7.0,16.0,0.0,5.0,1.0,2.0,0.68,0.6364,0.83,0.3284,0.445696721311
4.0,9.0,0.0,2.0,1.0,1.0,0.6,0.6212,0.38,0.4925,0.40881147541
9.0,11.0,0.0,1.0,1.0,1.0,0.62,0.6212,0.43,0.2985,0.240778688525
9.0,5.0,0.0,0.0,0.0,1.0,0.52,0.5,0.77,0.194,0.0553278688525
2.0,15.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.67,0.1642,0.177254098361
1.0,1.0,0.0,1.0,1.0,2.0,0.18,0.2121,0.86,0.1045,0.0030737704918
6.0,21.0,0.0,3.0,1.0,1.0,0.8,0.803,0.66,0.1343,0.205942622951
8.0,16.0,0.0,1.0,1.0,1.0,0.72,0.6515,0.42,0.1642,0.287909836066
2.0,15.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.3,0.2985,0.164959016393
2.0,15.0,0.0,6.0,0.0,2.0,0.32,0.303,0.66,0.2239,0.311475409836
1.0,19.0,0.0,5.0,1.0,1.0,0.12,0.1061,0.3,0.3284,0.0973360655738
7.0,20.0,0.0,3.0,1.0,1.0,0.7,0.6667,0.84,0.1642,0.349385245902
7.0,1.0,1.0,3.0,0.0,1.0,0.68,0.6364,0.74,0.0,0.125
7.0,5.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.1343,0.0256147540984
4.0,2.0,0.0,5.0,1.0,3.0,0.34,0.3333,0.76,0.1642,0.0122950819672
2.0,3.0,0.0,3.0,1.0,2.0,0.34,0.3182,0.71,0.2239,0.0030737704918
4.0,20.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.24,0.2836,0.257172131148
12.0,18.0,0.0,4.0,1.0,1.0,0.28,0.2727,0.45,0.1642,0.577868852459
12.0,10.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.87,0.2836,0.223360655738
1.0,16.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.37,0.2985,0.320696721311
11.0,18.0,0.0,2.0,1.0,1.0,0.26,0.2273,0.81,0.3582,0.492827868852
2.0,3.0,0.0,4.0,1.0,1.0,0.18,0.1667,0.43,0.2537,0.0
7.0,15.0,0.0,4.0,1.0,1.0,0.92,0.8939,0.42,0.2985,0.242827868852
3.0,3.0,0.0,3.0,1.0,1.0,0.3,0.2727,0.56,0.3582,0.00204918032787
1.0,18.0,0.0,4.0,1.0,1.0,0.2,0.2273,0.69,0.0896,0.105532786885
3.0,15.0,0.0,6.0,0.0,1.0,0.34,0.3636,0.25,0.0,0.414959016393
9.0,5.0,0.0,5.0,1.0,1.0,0.5,0.4848,0.82,0.0,0.0491803278689
3.0,15.0,0.0,4.0,1.0,3.0,0.44,0.4394,0.0,0.2239,0.0133196721311
3.0,3.0,0.0,6.0,0.0,2.0,0.44,0.4394,0.88,0.0,0.0256147540984
10.0,6.0,0.0,1.0,1.0,2.0,0.36,0.3788,0.71,0.0,0.0952868852459
6.0,15.0,0.0,3.0,1.0,2.0,0.82,0.7879,0.56,0.2836,0.14856557377
4.0,2.0,0.0,6.0,0.0,1.0,0.36,0.3333,0.29,0.3582,0.0358606557377
9.0,2.0,0.0,0.0,0.0,1.0,0.66,0.5909,0.89,0.0,0.0850409836066
2.0,12.0,0.0,6.0,0.0,1.0,0.32,0.2727,0.29,0.6567,0.263319672131
9.0,15.0,0.0,3.0,1.0,1.0,0.78,0.7727,0.7,0.194,0.25
3.0,20.0,0.0,3.0,1.0,3.0,0.36,0.303,0.87,0.6418,0.0758196721311
3.0,23.0,0.0,2.0,1.0,1.0,0.28,0.2727,0.61,0.2239,0.0543032786885
4.0,4.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.64,0.1343,0.00512295081967
7.0,10.0,0.0,0.0,0.0,1.0,0.84,0.7424,0.36,0.1642,0.259221311475
5.0,16.0,0.0,2.0,1.0,1.0,0.82,0.7727,0.49,0.4925,0.401639344262
6.0,15.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.39,0.2985,0.298155737705
7.0,7.0,0.0,1.0,1.0,1.0,0.72,0.6818,0.7,0.0896,0.493852459016
10.0,1.0,0.0,3.0,1.0,2.0,0.62,0.5455,0.94,0.0,0.0184426229508
7.0,4.0,0.0,3.0,1.0,2.0,0.68,0.6364,0.83,0.0896,0.00512295081967
3.0,6.0,0.0,5.0,1.0,1.0,0.18,0.1818,0.74,0.2239,0.031762295082
8.0,17.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.58,0.2836,0.91393442623
1.0,5.0,0.0,5.0,1.0,1.0,0.22,0.2424,0.6,0.1045,0.0184426229508
5.0,5.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.88,0.194,0.0235655737705
9.0,19.0,1.0,1.0,0.0,1.0,0.72,0.697,0.74,0.194,0.382172131148
5.0,4.0,1.0,1.0,0.0,1.0,0.62,0.5455,0.94,0.1642,0.00512295081967
5.0,11.0,0.0,1.0,1.0,1.0,0.6,0.6212,0.46,0.2239,0.127049180328
10.0,11.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.4,0.3881,0.382172131148
8.0,10.0,0.0,5.0,1.0,1.0,0.66,0.5909,0.89,0.1045,0.196721311475
11.0,21.0,0.0,4.0,1.0,1.0,0.36,0.3333,0.37,0.3881,0.237704918033
9.0,18.0,0.0,5.0,1.0,2.0,0.52,0.5,0.52,0.1642,0.492827868852
3.0,21.0,0.0,6.0,0.0,1.0,0.3,0.2879,0.39,0.2239,0.111680327869
4.0,4.0,0.0,4.0,1.0,2.0,0.62,0.5758,0.83,0.4179,0.00819672131148
10.0,17.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.55,0.1343,0.367827868852
12.0,22.0,0.0,3.0,1.0,3.0,0.24,0.197,0.93,0.4478,0.0122950819672
1.0,3.0,0.0,3.0,1.0,1.0,0.26,0.2576,0.75,0.194,0.0
12.0,23.0,0.0,3.0,1.0,1.0,0.32,0.3333,0.66,0.1343,0.0891393442623
1.0,22.0,0.0,5.0,1.0,1.0,0.2,0.1818,0.47,0.3284,0.0655737704918
10.0,2.0,0.0,1.0,1.0,1.0,0.24,0.2879,0.87,0.0,0.00204918032787
9.0,13.0,0.0,1.0,1.0,1.0,0.6,0.6212,0.31,0.2985,0.335040983607
11.0,0.0,0.0,3.0,1.0,2.0,0.3,0.2879,0.56,0.2836,0.28893442623
8.0,21.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.61,0.1343,0.33606557377
2.0,8.0,0.0,5.0,1.0,1.0,0.24,0.2273,0.65,0.2239,0.450819672131
9.0,4.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.71,0.2836,0.0030737704918
6.0,11.0,0.0,5.0,1.0,2.0,0.7,0.6667,0.74,0.2836,0.239754098361
10.0,7.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.67,0.0896,0.536885245902
5.0,18.0,0.0,0.0,0.0,1.0,0.7,0.6515,0.51,0.3284,0.484631147541
9.0,14.0,0.0,5.0,1.0,2.0,0.7,0.6515,0.61,0.1045,0.28893442623
3.0,5.0,0.0,2.0,1.0,1.0,0.18,0.1818,0.51,0.2239,0.0245901639344
12.0,22.0,0.0,4.0,1.0,1.0,0.28,0.2879,0.65,0.1343,0.0553278688525
7.0,13.0,0.0,6.0,0.0,1.0,0.94,0.8788,0.38,0.1642,0.25
11.0,16.0,0.0,0.0,0.0,1.0,0.54,0.5152,0.42,0.2239,0.668032786885
2.0,5.0,0.0,0.0,0.0,1.0,0.1,0.0758,0.49,0.3881,0.00204918032787
3.0,14.0,0.0,0.0,0.0,1.0,0.32,0.3182,0.36,0.1642,0.167008196721
8.0,20.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.57,0.0,0.436475409836
4.0,17.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.54,0.2985,0.532786885246
4.0,1.0,0.0,5.0,1.0,1.0,0.36,0.3333,0.53,0.2537,0.0235655737705
3.0,17.0,0.0,3.0,1.0,1.0,0.6,0.5909,0.69,0.0896,0.745901639344
11.0,9.0,0.0,6.0,0.0,1.0,0.34,0.3182,0.49,0.2239,0.253073770492
4.0,3.0,0.0,1.0,1.0,2.0,0.32,0.303,0.81,0.2836,0.0
12.0,13.0,0.0,1.0,1.0,3.0,0.24,0.2576,0.81,0.1045,0.0706967213115
9.0,6.0,0.0,5.0,1.0,2.0,0.56,0.5303,0.94,0.0896,0.140368852459
10.0,1.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.62,0.194,0.0706967213115
6.0,10.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.42,0.2836,0.128073770492
2.0,2.0,0.0,0.0,0.0,1.0,0.24,0.2121,0.44,0.3284,0.0420081967213
2.0,22.0,0.0,4.0,1.0,2.0,0.32,0.3485,0.81,0.0,0.112704918033
10.0,16.0,0.0,4.0,1.0,1.0,0.58,0.5455,0.49,0.194,0.329918032787
9.0,12.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.35,0.2985,0.349385245902
2.0,10.0,0.0,6.0,0.0,1.0,0.26,0.2273,0.6,0.3582,0.186475409836
1.0,7.0,0.0,5.0,1.0,1.0,0.2,0.2121,0.69,0.1343,0.0850409836066
12.0,18.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.77,0.0,0.407786885246
1.0,12.0,0.0,5.0,1.0,2.0,0.2,0.1818,0.34,0.3284,0.126024590164
11.0,10.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.69,0.1045,0.41393442623
8.0,15.0,0.0,1.0,1.0,1.0,0.82,0.7576,0.46,0.1343,0.279713114754
10.0,19.0,0.0,3.0,1.0,1.0,0.5,0.4848,0.82,0.0,0.338114754098
2.0,20.0,0.0,0.0,0.0,2.0,0.3,0.2879,0.52,0.2836,0.104508196721
2.0,2.0,0.0,3.0,1.0,1.0,0.3,0.3333,0.61,0.0,0.0030737704918
4.0,9.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.61,0.2836,0.200819672131
11.0,7.0,0.0,4.0,1.0,2.0,0.3,0.2879,0.65,0.194,0.419057377049
5.0,9.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.47,0.2537,0.31762295082
5.0,10.0,0.0,0.0,0.0,1.0,0.66,0.6212,0.34,0.2985,0.441598360656
2.0,1.0,0.0,0.0,0.0,2.0,0.32,0.303,0.39,0.2537,0.0727459016393
2.0,2.0,0.0,0.0,0.0,2.0,0.2,0.2273,0.75,0.0896,0.0194672131148
10.0,21.0,0.0,6.0,0.0,1.0,0.52,0.5,0.77,0.0,0.190573770492
11.0,6.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.64,0.0896,0.109631147541
10.0,14.0,0.0,4.0,1.0,1.0,0.58,0.5455,0.43,0.0896,0.198770491803
7.0,19.0,0.0,4.0,1.0,1.0,0.86,0.9242,0.67,0.2836,0.289959016393
9.0,8.0,0.0,0.0,0.0,1.0,0.54,0.5152,0.64,0.1642,0.13012295082
8.0,15.0,0.0,3.0,1.0,2.0,0.7,0.6667,0.79,0.1343,0.11987704918
1.0,7.0,0.0,1.0,1.0,2.0,0.16,0.1364,0.64,0.2836,0.0727459016393
9.0,18.0,0.0,5.0,1.0,2.0,0.64,0.6212,0.5,0.2239,0.68237704918
7.0,13.0,0.0,0.0,0.0,1.0,0.8,0.7727,0.59,0.2239,0.430327868852
7.0,1.0,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.0,0.0133196721311
3.0,13.0,0.0,2.0,1.0,2.0,0.36,0.3333,0.57,0.2836,0.0983606557377
10.0,21.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.76,0.0,0.159836065574
6.0,7.0,0.0,1.0,1.0,3.0,0.56,0.5303,0.88,0.194,0.046106557377
9.0,1.0,0.0,5.0,1.0,3.0,0.6,0.5455,0.88,0.0,0.0122950819672
5.0,14.0,0.0,6.0,0.0,1.0,0.72,0.6515,0.42,0.0,0.46618852459
2.0,11.0,0.0,4.0,1.0,1.0,0.24,0.2273,0.52,0.2239,0.100409836066
4.0,0.0,0.0,0.0,0.0,1.0,0.3,0.2879,0.65,0.194,0.0389344262295
6.0,23.0,0.0,0.0,0.0,1.0,0.58,0.5455,0.53,0.1045,0.109631147541
6.0,0.0,0.0,3.0,1.0,1.0,0.66,0.5909,0.89,0.1343,0.0409836065574
8.0,17.0,0.0,1.0,1.0,1.0,0.8,0.7273,0.46,0.2239,0.864754098361
4.0,13.0,0.0,5.0,1.0,1.0,0.62,0.6212,0.43,0.194,0.389344262295
8.0,7.0,0.0,4.0,1.0,2.0,0.62,0.5758,0.83,0.0896,0.491803278689
6.0,19.0,0.0,0.0,0.0,1.0,0.8,0.7121,0.38,0.2985,0.43237704918
7.0,22.0,0.0,2.0,1.0,1.0,0.8,0.7273,0.46,0.1343,0.197745901639
4.0,7.0,0.0,0.0,0.0,2.0,0.5,0.4848,1.0,0.0,0.0266393442623
11.0,5.0,0.0,0.0,0.0,1.0,0.3,0.303,0.87,0.1343,0.0112704918033
7.0,10.0,0.0,4.0,1.0,1.0,0.78,0.7424,0.62,0.0,0.102459016393
11.0,1.0,0.0,2.0,1.0,2.0,0.32,0.3333,0.7,0.1343,0.00512295081967
3.0,9.0,0.0,6.0,0.0,2.0,0.32,0.303,0.93,0.2239,0.0635245901639
12.0,3.0,0.0,6.0,0.0,2.0,0.28,0.303,0.61,0.0896,0.0245901639344
6.0,22.0,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.1343,0.16393442623
10.0,2.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.94,0.0896,0.00409836065574
6.0,12.0,0.0,5.0,1.0,1.0,0.84,0.7576,0.44,0.1343,0.21106557377
8.0,23.0,0.0,1.0,1.0,1.0,0.6,0.6061,0.6,0.0896,0.0758196721311
6.0,11.0,0.0,3.0,1.0,1.0,0.62,0.6212,0.43,0.0896,0.230532786885
7.0,8.0,0.0,1.0,1.0,1.0,0.72,0.697,0.79,0.1045,0.75512295082
3.0,22.0,0.0,0.0,0.0,1.0,0.3,0.2727,0.56,0.3284,0.0368852459016
6.0,6.0,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.0,0.0194672131148
5.0,5.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.59,0.1343,0.00614754098361
9.0,19.0,0.0,3.0,1.0,3.0,0.66,0.6061,0.83,0.2537,0.38012295082
11.0,13.0,0.0,2.0,1.0,1.0,0.34,0.3182,0.53,0.2537,0.222336065574
12.0,0.0,0.0,3.0,1.0,2.0,0.34,0.3333,0.71,0.1343,0.0245901639344
7.0,10.0,0.0,1.0,1.0,1.0,0.76,0.7121,0.62,0.194,0.132172131148
8.0,19.0,0.0,1.0,1.0,1.0,0.74,0.697,0.7,0.2239,0.58606557377
9.0,4.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.94,0.0896,0.00614754098361
8.0,9.0,0.0,0.0,0.0,1.0,0.7,0.6515,0.48,0.2239,0.22131147541
2.0,2.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.13,0.3881,0.016393442623
2.0,5.0,0.0,2.0,1.0,1.0,0.32,0.2879,0.42,0.3582,0.0204918032787
6.0,17.0,0.0,1.0,1.0,1.0,0.64,0.6212,0.38,0.4478,0.853483606557
10.0,14.0,0.0,1.0,1.0,3.0,0.4,0.4091,0.76,0.0,0.121926229508
3.0,9.0,0.0,5.0,1.0,2.0,0.42,0.4242,0.82,0.0,0.318647540984
5.0,5.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.77,0.0,0.00409836065574
3.0,0.0,0.0,0.0,0.0,2.0,0.42,0.4242,0.77,0.3582,0.0522540983607
2.0,8.0,0.0,5.0,1.0,3.0,0.36,0.3485,0.93,0.1343,0.0737704918033
8.0,1.0,0.0,1.0,1.0,1.0,0.72,0.697,0.79,0.0896,0.0102459016393
11.0,7.0,0.0,0.0,0.0,1.0,0.28,0.2727,0.81,0.194,0.0420081967213
7.0,17.0,0.0,6.0,0.0,1.0,0.84,0.7273,0.32,0.0,0.409836065574
10.0,22.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.83,0.194,0.149590163934
4.0,4.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.94,0.1045,0.00204918032787
3.0,23.0,0.0,2.0,1.0,1.0,0.36,0.3485,0.37,0.194,0.0645491803279
2.0,0.0,0.0,6.0,0.0,1.0,0.36,0.3333,0.43,0.3881,0.0614754098361
9.0,18.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.61,0.1642,0.551229508197
9.0,0.0,0.0,3.0,1.0,1.0,0.6,0.5455,0.88,0.0,0.0358606557377
10.0,14.0,0.0,1.0,1.0,2.0,0.6,0.5758,0.78,0.2836,0.188524590164
10.0,14.0,0.0,1.0,1.0,1.0,0.62,0.6061,0.27,0.194,0.287909836066
1.0,13.0,0.0,5.0,1.0,1.0,0.5,0.4848,0.59,0.4627,0.204918032787
5.0,7.0,0.0,1.0,1.0,2.0,0.48,0.4697,0.82,0.1045,0.393442622951
2.0,17.0,0.0,5.0,1.0,2.0,0.34,0.3333,0.42,0.194,0.404713114754
11.0,13.0,0.0,6.0,0.0,1.0,0.48,0.4697,0.44,0.0,0.331967213115
12.0,22.0,0.0,6.0,0.0,2.0,0.32,0.3333,0.61,0.0896,0.115778688525
11.0,2.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.64,0.2537,0.0143442622951
5.0,7.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.82,0.1045,0.526639344262
4.0,4.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.77,0.1642,0.00614754098361
6.0,12.0,0.0,2.0,1.0,1.0,0.84,0.7727,0.47,0.2239,0.205942622951
2.0,22.0,0.0,1.0,1.0,3.0,0.34,0.303,0.93,0.4179,0.0768442622951
12.0,5.0,0.0,6.0,0.0,2.0,0.26,0.2576,0.6,0.194,0.00819672131148
2.0,6.0,0.0,1.0,1.0,1.0,0.1,0.1061,0.54,0.2239,0.0727459016393
10.0,18.0,0.0,4.0,1.0,3.0,0.62,0.5758,0.83,0.2537,0.27356557377
3.0,10.0,0.0,6.0,0.0,2.0,0.5,0.4848,0.77,0.0896,0.452868852459
6.0,22.0,0.0,5.0,1.0,3.0,0.6,0.5455,0.88,0.1343,0.0225409836066
5.0,13.0,0.0,5.0,1.0,1.0,0.74,0.6818,0.62,0.1343,0.340163934426
1.0,22.0,0.0,4.0,1.0,2.0,0.22,0.2121,0.51,0.2836,0.0522540983607
5.0,12.0,0.0,4.0,1.0,1.0,0.72,0.6515,0.37,0.194,0.298155737705
2.0,2.0,0.0,1.0,1.0,1.0,0.14,0.1364,0.46,0.194,0.0030737704918
6.0,22.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.7,0.2985,0.136270491803
12.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2121,0.75,0.1343,0.0717213114754
4.0,13.0,0.0,2.0,1.0,1.0,0.52,0.5,0.23,0.1642,0.28893442623
9.0,21.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.64,0.194,0.279713114754
4.0,16.0,0.0,5.0,1.0,1.0,0.34,0.303,0.46,0.4179,0.170081967213
5.0,11.0,0.0,4.0,1.0,1.0,0.58,0.5455,0.6,0.2239,0.18237704918
2.0,10.0,0.0,5.0,1.0,2.0,0.2,0.2121,0.51,0.1343,0.0512295081967
4.0,7.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.47,0.4627,0.201844262295
9.0,19.0,0.0,0.0,0.0,1.0,0.74,0.697,0.7,0.194,0.335040983607
11.0,9.0,0.0,3.0,1.0,1.0,0.3,0.2727,0.52,0.3881,0.339139344262
4.0,18.0,0.0,0.0,0.0,3.0,0.36,0.3182,0.93,0.4478,0.0389344262295
9.0,13.0,0.0,4.0,1.0,2.0,0.64,0.6061,0.65,0.2836,0.19262295082
4.0,15.0,0.0,5.0,1.0,1.0,0.64,0.6212,0.47,0.194,0.415983606557
7.0,17.0,0.0,0.0,0.0,1.0,0.8,0.7727,0.59,0.4925,0.445696721311
12.0,12.0,0.0,4.0,1.0,1.0,0.36,0.3485,0.46,0.2239,0.150614754098
11.0,11.0,0.0,6.0,0.0,1.0,0.36,0.3636,0.46,0.1045,0.242827868852
4.0,12.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.49,0.0,0.269467213115
6.0,13.0,0.0,5.0,1.0,1.0,0.7,0.6364,0.42,0.2537,0.401639344262
11.0,0.0,0.0,6.0,0.0,1.0,0.3,0.303,0.52,0.1642,0.107581967213
11.0,15.0,0.0,6.0,0.0,2.0,0.36,0.3182,0.46,0.4478,0.457991803279
11.0,7.0,0.0,0.0,0.0,2.0,0.22,0.2424,0.51,0.1045,0.0204918032787
1.0,23.0,0.0,1.0,1.0,2.0,0.16,0.1515,0.64,0.2537,0.0235655737705
9.0,17.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.47,0.2985,0.602459016393
3.0,16.0,0.0,6.0,0.0,1.0,0.34,0.3333,0.23,0.194,0.253073770492
2.0,21.0,0.0,2.0,1.0,1.0,0.34,0.3333,0.61,0.1642,0.156762295082
7.0,23.0,0.0,2.0,1.0,1.0,0.74,0.6818,0.58,0.3284,0.195696721311
4.0,18.0,0.0,3.0,1.0,1.0,0.74,0.6515,0.3,0.3582,0.450819672131
3.0,18.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.25,0.2537,0.309426229508
10.0,21.0,0.0,2.0,1.0,2.0,0.3,0.3182,0.87,0.1045,0.0645491803279
3.0,10.0,0.0,1.0,1.0,1.0,0.5,0.4848,0.36,0.5821,0.155737704918
2.0,23.0,0.0,3.0,1.0,3.0,0.16,0.1515,0.8,0.194,0.0368852459016
5.0,7.0,0.0,1.0,1.0,3.0,0.56,0.5303,0.88,0.2985,0.155737704918
10.0,18.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.66,0.0896,0.431352459016
9.0,16.0,0.0,0.0,0.0,1.0,0.74,0.697,0.7,0.0,0.484631147541
10.0,1.0,0.0,6.0,0.0,3.0,0.3,0.2727,0.87,0.2985,0.0174180327869
8.0,4.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.68,0.1343,0.00204918032787
10.0,5.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.82,0.2239,0.0420081967213
10.0,17.0,0.0,2.0,1.0,1.0,0.6,0.6061,0.6,0.1343,0.639344262295
5.0,16.0,0.0,4.0,1.0,1.0,0.58,0.5455,0.64,0.194,0.308401639344
4.0,3.0,0.0,5.0,1.0,1.0,0.34,0.303,0.53,0.3284,0.00717213114754
5.0,17.0,0.0,2.0,1.0,1.0,0.64,0.6212,0.33,0.0,0.625
4.0,22.0,0.0,6.0,0.0,3.0,0.42,0.4242,1.0,0.0,0.0235655737705
4.0,21.0,0.0,3.0,1.0,1.0,0.52,0.5,0.52,0.1343,0.243852459016
6.0,10.0,0.0,0.0,0.0,2.0,0.7,0.6515,0.61,0.1045,0.248975409836
7.0,20.0,0.0,0.0,0.0,1.0,0.84,0.7879,0.49,0.1642,0.198770491803
7.0,19.0,0.0,4.0,1.0,1.0,0.9,0.8636,0.45,0.3284,0.628073770492
4.0,15.0,0.0,3.0,1.0,2.0,0.44,0.4394,0.72,0.2836,0.0819672131148
7.0,2.0,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.1343,0.00717213114754
11.0,20.0,0.0,6.0,0.0,1.0,0.24,0.2121,0.44,0.2836,0.0584016393443
3.0,1.0,0.0,4.0,1.0,3.0,0.46,0.4545,0.94,0.1045,0.0112704918033
4.0,13.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.31,0.0,0.297131147541
3.0,23.0,0.0,2.0,1.0,1.0,0.28,0.2727,0.61,0.194,0.0409836065574
2.0,23.0,0.0,3.0,1.0,1.0,0.2,0.1667,0.44,0.4478,0.031762295082
11.0,9.0,1.0,4.0,0.0,1.0,0.3,0.3333,0.65,0.0,0.120901639344
1.0,20.0,0.0,6.0,0.0,2.0,0.4,0.4091,0.87,0.2537,0.0358606557377
7.0,9.0,0.0,1.0,1.0,1.0,0.78,0.7424,0.59,0.2985,0.212090163934
3.0,21.0,0.0,5.0,1.0,2.0,0.3,0.2879,0.7,0.2239,0.0706967213115
5.0,11.0,0.0,6.0,0.0,1.0,0.7,0.6515,0.58,0.0896,0.588114754098
7.0,1.0,0.0,3.0,1.0,1.0,0.76,0.7273,0.66,0.1045,0.015368852459
5.0,13.0,0.0,0.0,0.0,1.0,0.72,0.6818,0.7,0.2836,0.427254098361
8.0,0.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.74,0.2985,0.0522540983607
1.0,20.0,1.0,1.0,0.0,3.0,0.16,0.1515,0.8,0.194,0.0327868852459
5.0,20.0,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.194,0.281762295082
5.0,18.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.7,0.194,0.576844262295
1.0,9.0,0.0,5.0,1.0,1.0,0.2,0.1818,0.51,0.3582,0.169057377049
1.0,12.0,0.0,4.0,1.0,1.0,0.26,0.2879,0.35,0.0,0.0850409836066
12.0,3.0,0.0,4.0,1.0,1.0,0.22,0.2273,0.55,0.194,0.00102459016393
2.0,13.0,0.0,5.0,1.0,2.0,0.26,0.2576,0.5,0.2239,0.0829918032787
10.0,14.0,0.0,3.0,1.0,2.0,0.56,0.5303,0.43,0.1642,0.275614754098
7.0,18.0,0.0,0.0,0.0,1.0,0.86,0.7879,0.41,0.2836,0.310450819672
